,date,user,source,tweet,location,like_count,retweet_count
9803,2022-11-28 21:35:37+00:00,Saifullahi615,Twitter for Android,@PeterObi Gutsun Uwarka Obi 😂🙅,,0,0
9804,2022-11-28 21:35:37+00:00,Joeiyke8,Twitter for Android,"@PeterObi @AAdeleke_01 APC empowerment program in Lagos.
#Condom
...HIV is Real, Stay safe
Gov. Babajide is working. One good turn deserves another. 😆 🤣 https://t.co/erjHnmKbzB",,10,4
9805,2022-11-28 21:35:36+00:00,krisgascoin,Twitter for Android,"@U_Rochas @PeterObi You can do better nna.
Share the link so we can all read.
Bòbo ni werey... 🤣","Lagos,Nigeria",0,0
9806,2022-11-28 21:35:35+00:00,FOnyenweanyi,Twitter for iPhone,@dozieezedol @PeterObi https://t.co/psU0wmDeD7,,1,0
9807,2022-11-28 21:35:14+00:00,tholuene001,Twitter for iPhone,@PeterObi Oshey,planet Earth,0,0
9808,2022-11-28 21:35:03+00:00,FidelityNkereu3,Twitter for Android,"@PeterObi H.E @PeterObi...God will protect and make you to emerge victorious come Feb., 2023.",Ondo state,3,1
9809,2022-11-28 21:34:59+00:00,dayorare,Twitter for iPhone,@daprince4lif @PeterObi @AAdeleke_01 https://t.co/wbN7QgXD2u,Nigeria,0,0
9810,2022-11-28 21:34:58+00:00,TekMayor,Twitter Web App,"@PeterObi @AAdeleke_01 Yes OOO Daddy. He will in turn, congratulate you as well in February 2023 in sha Allah",Worldwide,3,0
9811,2022-11-28 21:34:52+00:00,dayorare,Twitter for iPhone,@NorahNneomah @PeterObi @AAdeleke_01 amen https://t.co/wbN7QhfMgC,Nigeria,1,0
9812,2022-11-28 21:34:52+00:00,sylva_okafor,Twitter for Android,"@PeterObi @AAdeleke_01 #PeterObiForPresident2023 
#Atiku4President2031","Abuja, Nigeria",8,0
